station/location,date,gre000d0,hto000d0,nto000d0,prestad0,rre150d0,sre000d0,tre200d0,tre200dn,tre200dx,ure200d0
BER,19120109,-,-,100,942.7,9.2,0,2.6,-1.4,5.6,98
BER,19120110,-,-,63,951.6,1,84,3.4,1.3,7.5,89
BER,19120111,-,-,100,957.7,0,0,-1.1,-2.8,1.3,98.7
BER,19120112,-,-,60,959.6,0,114,0.1,-2.9,3.8,91
BER,19120113,-,-,23,956.2,0,396,0,-2.9,4.6,88.3
BER,19120114,-,-,100,952.6,0,42,-0.8,-3.9,-0.2,100
BER,19120115,-,-,100,949.6,0,0,-1.4,-2.4,-0.4,98.3
BER,19120116,-,-,100,946.4,0.2,0,-0.7,-1.6,0.4,95.7
BER,19120117,-,-,97,947.2,0.5,0,-0.1,-1.6,3,96.7
BER,19120118,-,-,100,952.2,1.5,0,-1.5,-2.8,-0.1,95.3
BER,19120119,-,-,100,953.4,0,0,-1.5,-1.8,-0.3,99.7
BER,19120120,-,-,100,952.9,0,0,-1.3,-3,0.5,98.7
BER,19120121,-,-,90,951.8,2.3,0,0.3,-3.1,2.2,98
BER,19120122,-,-,80,947.2,0,222,0.6,-1.2,3.8,98.3
BER,19120123,-,-,100,941.8,0,0,0.2,-0.7,2.8,99
BER,19120124,-,-,70,943.8,0,42,2.2,-0.9,5.2,92.3
BER,19120125,-,-,97,939,0.2,6,3.6,1.1,6.7,92
BER,19120126,-,-,93,940.1,0,36,3.8,0.1,7.2,94
BER,19120127,-,-,100,939.7,0.1,0,0.1,-2.2,3.4,87.3
BER,19120128,-,-,83,945.3,0,0,-4.3,-4.6,-2.2,70.7
BER,19120129,-,-,17,946.6,0,522,-5.5,-8,-2.7,50.7
BER,19120130,-,-,13,948.6,0,510,-6.9,-9.9,-2.8,70
BER,19120131,-,-,77,949.4,0.2,144,-3.9,-10.4,-0.1,80.3
BER,19120201,-,-,77,937.7,0,276,-1.1,-2.6,3.9,65.3
BER,19120202,-,-,100,918.1,13.3,0,-1.7,-3.3,1.3,95
BER,19120203,-,-,67,929,0.5,150,-7.2,-11.1,-0.8,80.7
BER,19120204,-,-,100,931.1,1.9,0,-10.1,-15.9,-7.2,93.3
BER,19120205,-,-,77,930.9,0.9,0,-5.6,-8.7,-1.3,90
BER,19120206,-,-,70,932.5,0,336,0.2,-5.9,6.5,87.7
BER,19120207,-,-,57,937.1,0,438,2.7,0.3,10.3,84
BER,19120208,-,-,90,931.4,0,18,1.7,-4.5,6.7,88
BER,19120209,-,-,77,931.8,2.3,354,5.4,0.6,12.7,72.3
BER,19120210,-,-,80,934.5,2.9,264,3.6,2.4,7.3,92
BER,19120211,-,-,87,936.5,12.7,246,3.3,1.8,7.8,91.7
BER,19120212,-,-,63,946.8,0,396,3.8,-0.9,10,74.3
BER,19120213,-,-,73,947.2,0.6,240,3.5,-0.5,8.4,73.3
BER,19120214,-,-,100,947.5,1.4,30,3.2,2,6,88
BER,19120215,-,-,60,953.6,0,282,2.1,0.3,7.2,82.7
BER,19120216,-,-,33,958.2,0,552,1.4,-2.6,8.5,73.7
BER,19120217,-,-,20,957,0,582,2.8,-2.4,11.5,70.3
BER,19120218,-,-,53,950.7,0,276,4,-2.2,10.7,80
BER,19120219,-,-,97,943,2,12,5.5,2.3,10.6,75.3
BER,19120220,-,-,73,946.4,3.9,162,3.6,0.7,8.2,78.3
BER,19120221,-,-,63,951,0.2,252,5.5,0.3,9.5,73
BER,19120222,-,-,47,958.3,0,462,6.2,0.5,13.4,74.7
BER,19120223,-,-,73,956.1,0,246,8,2.5,13.5,72
BER,19120224,-,-,97,950.8,11.3,66,11.6,8.5,15,51.3
BER,19120225,-,-,90,949.2,7,264,10.8,6.9,15.2,71.3
BER,19120226,-,-,60,954.2,0,510,8.9,6.5,15.7,75.7
BER,19120227,-,-,43,961.6,0,510,7.3,2.7,14.2,75.3
BER,19120228,-,-,17,960.5,0,600,5.7,0.1,14.4,78.7
BER,19120229,-,-,67,956.2,0,474,9.1,-0.1,16,62.7
BER,19120301,-,-,93,952.3,10,180,9.1,6.7,13.8,78.7
BER,19120302,-,-,60,950.3,0,492,8.9,6.1,13.8,64.3
BER,19120303,-,-,97,943.6,7,0,4.5,2.7,7.3,90
BER,19120304,-,-,87,948.5,2.9,396,5.7,2.9,9.8,70
BER,19120305,-,-,97,942.8,3.1,24,7.9,3.9,11.7,76.3
BER,19120306,-,-,83,943.1,5.1,240,5,4,8.6,72.3
BER,19120307,-,-,83,946,3.1,216,2.1,0.2,7.2,92
BER,19120308,-,-,33,949.5,0,462,2.7,-0.5,8.8,75.3
BER,19120309,-,-,13,945.6,0,570,3.7,-2.4,10.5,69.3
BER,19120310,-,-,90,941.8,2.1,108,5.9,2,10.6,77
BER,19120311,-,-,67,949.7,0.7,150,4.7,1.8,9.6,83.3
BER,19120312,-,-,40,957.2,0,420,5.7,-1.5,12.1,71.7
BER,19120313,-,-,23,959.3,0,558,5.3,1.7,12.3,67.3
BER,19120314,-,-,43,954.7,0,444,6.4,1.4,13.5,68
BER,19120315,-,-,47,947.7,4.2,456,8.1,-0.6,13.7,61.7
BER,19120316,-,-,77,946.9,0.1,228,2.6,-0.2,8.9,69
BER,19120317,-,-,60,939.8,0,84,2.1,-3.4,7.5,75
BER,19120318,-,-,93,929.8,2.4,0,4.1,1.9,8,89.7
BER,19120319,-,-,57,936.7,1.4,372,4.4,2.1,8.5,71.7
BER,19120320,-,-,100,940.6,5.8,0,2.2,-0.6,5.8,87.3
BER,19120321,-,-,80,940,6.4,264,5.3,0.2,10.8,75
BER,19120322,-,-,97,939,5,66,4.8,3.5,8.4,78.7
BER,19120323,-,-,93,946.5,4.9,168,4.9,1.9,9.4,77.7
BER,19120324,-,-,97,945.6,7.8,24,8.8,2.2,11.8,77.7
BER,19120325,-,-,97,958.6,0.8,42,10.1,5.6,15.5,86.3
BER,19120326,-,-,57,959.9,0,540,10.4,4.1,18.1,84
BER,19120327,-,-,23,956,0,618,13.2,4.8,21.5,58
BER,19120328,-,-,63,954,0,258,11.9,7,18,60.7
BER,19120329,-,-,87,954.4,3.3,108,7,5.5,13.6,87
BER,19120330,-,-,3,953.1,0,594,5.9,-1.1,13.1,60.7
BER,19120331,-,-,53,942.6,5.8,420,8.4,-1.6,13.5,62.3
BER,19120401,-,-,100,934.4,12.6,0,3.8,1.5,10.1,91
BER,19120402,-,-,93,953.2,0.7,102,1.1,-0.4,4.9,75
BER,19120403,-,-,80,960,0,240,2.3,-2.2,7,66.7
BER,19120404,-,-,7,962.3,0,624,3.2,-3,8.1,53.7
BER,19120405,-,-,87,961,0.9,252,8.3,-1.5,16.5,58.3
BER,19120406,-,-,50,958.8,0,276,11.6,9.1,20.2,63
BER,19120407,-,-,57,956,0,318,11.8,8.8,17.9,67.3
BER,19120408,-,-,17,946.2,0,684,11.9,3.4,20,64.3
BER,19120409,-,-,90,939,2.5,0,2.9,1.2,12.3,80.3
BER,19120410,-,-,73,942.8,2.5,318,1.9,-2.6,6,66
BER,19120411,-,-,77,948.2,0,306,5.5,2,10.4,63
BER,19120412,-,-,43,956.4,0,504,3.9,1.8,8.3,46
BER,19120413,-,-,10,957.1,0,660,3.1,-3.6,7.8,43
BER,19120414,-,-,13,952.6,0,768,5.6,-2.8,10.8,46.7
BER,19120415,-,-,67,949.6,0,180,5.4,3.7,8.9,71
BER,19120416,-,-,63,950.4,0,408,4.3,1,8.5,71
BER,19120417,-,-,20,949.6,0,516,6.6,-1.3,13.4,66
BER,19120418,-,-,63,947.2,0,186,8.5,2.1,15.5,58.3
BER,19120419,-,-,37,949.6,2.9,426,8.3,0.6,16.3,64.3
BER,19120420,-,-,47,953.1,0.3,462,8.2,1.1,16.1,72.3
BER,19120421,-,-,67,952.4,0.9,12,6.6,1.4,11.3,84
BER,19120422,-,-,53,952.9,0,666,9.1,0.7,14.8,59
BER,19120423,-,-,67,951,0.2,246,9.1,2.3,14.6,57
BER,19120424,-,-,50,951.2,0,510,10.4,2.5,15.8,59.3
BER,19120425,-,-,63,949.6,0,594,10.4,2.2,16.9,55.3
BER,19120426,-,-,37,946.4,0,612,10.5,4.8,17,60.7
BER,19120427,-,-,100,941.1,3.2,126,10.9,4.1,17.1,74.7
BER,19120428,-,-,87,935.1,0.1,204,12.4,6.9,17.8,65
BER,19120429,-,-,97,939.2,0,276,9.8,8.1,14.9,60
BER,19120430,-,-,90,946.1,0.8,0,5.8,4.4,8.2,70
BER,19120501,-,-,73,949.5,0,156,6.2,4.1,10.8,59.3
BER,19120502,-,-,30,950.2,0,654,6.3,-0.6,12.7,55
BER,19120503,-,-,10,949.3,0,798,9.6,-0.5,17.2,49.3
BER,19120504,-,-,33,948.6,0.2,588,13.1,2,20,44
BER,19120505,-,-,83,951.9,3.9,60,10.7,7.2,16.5,83
BER,19120506,-,-,93,955.7,2.6,84,11,6.1,15.2,87
BER,19120507,-,-,83,960.8,7.4,486,13.4,6.9,19.3,71
BER,19120508,-,-,93,961.8,0.9,198,14.4,10.5,18.9,84.7
BER,19120509,-,-,40,960,0,600,15.9,9.9,20.8,64.7
BER,19120510,-,-,57,954.6,0,660,18,10.5,24.3,51
BER,19120511,-,-,40,953.1,0,582,19.2,12.9,26.6,58.3
BER,19120512,-,-,10,950.1,0,678,22.6,11.6,30.2,38.3
BER,19120513,-,-,17,951.8,0,654,22.1,15.4,27.6,45
BER,19120514,-,-,23,948.2,0,504,20.1,11.7,28,51.7
BER,19120515,-,-,67,942.6,5.6,312,16.3,11.2,28.1,65.7
BER,19120516,-,-,97,945,6.7,90,10.2,7.2,14.8,68
BER,19120517,-,-,100,952.9,9.4,96,6.4,3.5,10.5,83
BER,19120518,-,-,20,952,0,822,11.9,2.2,17.5,58.7
BER,19120519,-,-,10,950.5,0,834,15.1,4.5,23.8,53.7
BER,19120520,-,-,43,948,0,654,17.8,8.9,23.4,54
BER,19120521,-,-,90,944.1,9.4,240,15.3,11,22,72.3
BER,19120522,-,-,93,942.5,5.7,36,12.1,11.4,15.6,89.3
BER,19120523,-,-,93,942.9,12.1,24,10.7,8.8,15.5,77.3
BER,19120524,-,-,97,947.8,7.5,0,9.1,7,12,94.3
BER,19120525,-,-,100,950,11.6,0,9.5,7.5,12,94.7
BER,19120526,-,-,90,949.1,0,108,8.6,6.6,12.3,79.7
BER,19120527,-,-,23,948.3,0,786,11,3.5,16.3,58.7
BER,19120528,-,-,17,947.8,0,810,14,3.8,20.9,60.7
BER,19120529,-,-,80,944.3,5.6,246,14.1,8.4,21.7,67.3
BER,19120530,-,-,87,941.9,1.3,198,12.9,8.9,18.4,77.3
BER,19120531,-,-,90,945,0,102,13.8,9.9,19.6,70.7
BER,19120601,-,-,83,939.3,4.8,198,14.1,8,18.8,73.7
BER,19120602,-,-,90,940,8.3,210,9.4,8.7,14.4,80
BER,19120603,-,-,53,944.3,0,540,12.3,6.5,17.8,56.3
BER,19120604,-,-,63,944.7,8.5,546,13.7,7.5,18.5,67
BER,19120605,-,-,97,947.3,11.2,198,13.7,9.8,18.9,69
BER,19120606,-,-,77,948.1,3.5,426,15.7,10.6,21.1,78.3
BER,19120607,-,-,97,947.9,6.8,198,14.1,11.9,20.8,90.3
BER,19120608,-,-,87,951.1,13.6,162,13.2,10.3,20.5,87.7
BER,19120609,-,-,97,950.1,1.8,6,13.1,11.7,17.5,84
BER,19120610,-,-,60,944.2,1.9,558,16.2,10.5,20.3,69.7
BER,19120611,-,-,60,936,0,462,16.9,12.1,21.8,71
BER,19120612,-,-,80,938.2,4.2,288,17.6,9.9,22.8,64
BER,19120613,-,-,100,942.7,30.8,0,13.2,12.6,16.9,92
BER,19120614,-,-,70,950.1,0,336,12.8,10.3,16.6,59.3
BER,19120615,-,-,73,951.7,0.1,240,14.9,9.9,20.1,73.3
BER,19120616,-,-,83,949.3,8,288,16.5,9.8,21.7,54.3
BER,19120617,-,-,63,955,0,618,13.6,5.5,17.8,60
BER,19120618,-,-,43,955.7,0,672,17.1,7.8,24.1,62.3
BER,19120619,-,-,10,953.1,0,858,21.1,10.4,27.1,55.3
BER,19120620,-,-,70,954.3,0,660,19.7,17.1,25.2,51
BER,19120621,-,-,63,953.4,0,420,17.3,13.9,21.3,60.7
BER,19120622,-,-,17,951.1,0,816,19.5,9.5,26.3,57.3
BER,19120623,-,-,30,949.9,3,612,22,12.8,28.2,59.3
BER,19120624,-,-,97,951.6,14.4,0,15.6,14.6,20.9,82.7
BER,19120625,-,-,47,952.3,0,744,16.2,10.5,21.9,59.3
BER,19120626,-,-,80,953.6,0.2,306,13.6,12.3,19.3,76.7
BER,19120627,-,-,20,955.3,0,822,16.5,10.4,21,62.3
BER,19120628,-,-,10,952.2,0,798,18.3,9,25.9,61.3
BER,19120629,-,-,77,949.2,7,306,16.1,12,24.4,78.3
BER,19120630,-,-,60,948.9,0,654,16.2,10.5,20.8,61.7
BER,19120701,-,-,77,948.2,1.4,66,14.2,12,18.7,71
BER,19120702,-,-,73,948.7,4,138,11.4,9.6,18.6,84.7
BER,19120703,-,-,87,948.2,4.7,18,11.4,6.9,13.7,79.7
BER,19120704,-,-,60,952.4,0,504,13.9,7.4,19,65.3
BER,19120705,-,-,10,952.2,0,792,16.2,7.6,21.6,66
BER,19120706,-,-,73,951,66.4,228,14.1,12.1,23,84.7
BER,19120707,-,-,90,951.2,0.7,120,13.8,11.6,18.2,76.3
BER,19120708,-,-,37,953.4,0,378,15.9,9.9,21.6,72.7
BER,19120709,-,-,23,952.9,0,720,18.7,10.5,23.5,65
BER,19120710,-,-,27,951.8,0.1,516,18.6,11.5,25.2,69
BER,19120711,-,-,13,953.1,0,774,20.1,11.9,26.6,61.3
BER,19120712,-,-,17,953,0,786,21.4,13,28,59
BER,19120713,-,-,33,950.6,0,690,21.2,13.7,27.8,62.3
BER,19120714,-,-,43,950.3,0,504,19.9,14.9,25.9,66.3
BER,19120715,-,-,13,951.9,0,762,20.8,13,25.5,59
BER,19120716,-,-,17,950.9,0,606,20.2,13.1,25.8,63.3
BER,19120717,-,-,23,949,10.7,414,19,12.4,26.1,65.3
BER,19120718,-,-,87,944.7,13,162,17.6,12.4,23.1,76
BER,19120719,-,-,100,942.1,7,66,14.3,13.3,17.5,88.3
BER,19120720,-,-,90,944,17,18,11.5,9.5,14.4,83.3
BER,19120721,-,-,97,946.9,1.5,24,11.5,7.1,16.3,75.7
BER,19120722,-,-,100,948.6,0,30,13.5,7.8,17.3,77
BER,19120723,-,-,53,948.7,0,576,17,11.1,22.2,68
BER,19120724,-,-,37,949.1,0,594,18.3,10.5,24.3,65.7
BER,19120725,-,-,67,948.7,1.2,84,15.9,11.9,21.3,74.3
BER,19120726,-,-,33,950.3,0,606,17.3,10.2,23,71.3
BER,19120727,-,-,33,946.7,0,684,19.7,11.4,25.8,64.7
BER,19120728,-,-,60,946.4,4.9,582,20.2,13.6,26.3,62.7
BER,19120729,-,-,100,948.6,2.5,36,15.7,13.5,21,83.3
BER,19120730,-,-,87,949,0,42,15.2,10,19.9,67.3
BER,19120731,-,-,30,949,0,594,17.5,10.9,23.4,62
BER,19120801,-,-,87,942.4,38,210,17.1,12.9,23.4,79
BER,19120802,-,-,80,945.4,23.5,0,13.6,11.9,18,89.3
BER,19120803,-,-,23,948.7,0,606,15.3,9.2,20.5,83.3
BER,19120804,-,-,50,946.6,31.2,504,17.1,10.4,25.1,76
BER,19120805,-,-,73,948.5,0,84,13.1,11.2,18.2,76.7
BER,19120806,-,-,87,944,1.6,120,13.8,8.2,20.5,80
BER,19120807,-,-,90,943.4,17.6,0,11.1,10,13.4,95
BER,19120808,-,-,47,949.3,0,270,11.4,8.7,16.5,69.7
BER,19120809,-,-,63,948.9,2.9,0,10.4,5.8,13.9,87
BER,19120810,-,-,73,949.3,12.6,294,13.9,7.5,20.4,74.7
BER,19120811,-,-,77,955.6,0,294,11.6,8.8,15.8,68.7
BER,19120812,-,-,100,949.9,5.6,0,11.7,8.9,15.9,79.7
BER,19120813,-,-,100,941.8,23.1,36,12.1,8.8,15.5,86.3
BER,19120814,-,-,53,948.5,0,336,11,7.6,16,70.7
BER,19120815,-,-,60,951.4,0,222,12,5.5,16.9,69.7
BER,19120816,-,-,77,955.5,0,372,14.5,8.9,19,66.3
BER,19120817,-,-,13,954.7,0,624,13.9,10.4,20.4,72.3
BER,19120818,-,-,63,949.6,0,324,16.4,8.1,23.2,74.7
BER,19120819,-,-,87,947.2,7.5,186,16.2,11.2,22.2,85
BER,19120820,-,-,87,948.6,11.8,0,14.2,13.1,17.1,90.7
BER,19120821,-,-,70,956.8,0,240,12.1,9.6,16.4,71
BER,19120822,-,-,90,955.6,1.3,216,11.7,6.6,17,75.7
BER,19120823,-,-,100,953.4,0.2,0,13,8.5,15.9,74.7
BER,19120824,-,-,40,945.6,0.5,594,16.6,9.6,23.4,63.7
BER,19120825,-,-,73,943.8,0.3,456,18.1,12,24.5,69.3
BER,19120826,-,-,97,938.2,10.8,120,14.5,13,19.6,84.7
BER,19120827,-,-,90,942.9,3,150,11.8,9.2,14.8,72
BER,19120828,-,-,67,948.2,1.4,276,11.8,9.4,17.2,90.3
BER,19120829,-,-,27,948.3,0,618,14.2,7.1,22.8,81.3
BER,19120830,-,-,80,948.4,6.3,180,13,7.8,21.9,88.7
BER,19120831,-,-,93,953,14.4,234,11.7,10.4,16.8,91
BER,19120901,-,-,67,951.4,0,102,11.6,6.5,17.3,73.3
BER,19120902,-,-,97,944.2,14.4,0,10.9,7.9,14,83.7
BER,19120903,-,-,60,953.7,0,102,8.4,6.6,14.1,81
BER,19120904,-,-,77,957.4,1.1,366,11.1,2.6,16.9,74.3
BER,19120905,-,-,83,951.8,0,156,13,5,18,73.3
BER,19120906,-,-,93,949.7,2.6,42,8.9,7,12.7,71.7
BER,19120907,-,-,87,955,0,54,8.3,6,11.9,77
BER,19120908,-,-,87,956.7,0,30,11.4,4.4,17.3,72
BER,19120909,-,-,97,951,9.2,0,11.1,7.2,14.3,88
BER,19120910,-,-,97,949,0.1,90,7.7,6.3,13,70
BER,19120911,-,-,80,949.5,0.2,168,7.2,4.8,12.5,76.3
BER,19120912,-,-,80,953.7,0.8,102,7.2,5.2,11.2,83.7
BER,19120913,-,-,47,956.6,0,318,8.2,3.9,13.2,75.3
BER,19120914,-,-,40,955.3,0,336,8.3,1.9,14.6,76
BER,19120915,-,-,90,952.4,0.3,12,10.7,7.8,14.4,78.7
BER,19120916,-,-,37,953.4,0,534,10.1,7.8,15,69.3
BER,19120917,-,-,10,956.6,0,570,9.1,2.3,16.3,81.3
BER,19120918,-,-,40,956.7,0,534,11.5,4,19.1,79.7
BER,19120919,-,-,73,955.6,0,12,9.9,4.9,14.9,83
BER,19120920,-,-,70,954.2,0,6,6.9,5.2,10.2,86
BER,19120921,-,-,53,954.3,0,432,7.5,3,12.4,71
BER,19120922,-,-,67,955.3,0,120,5.2,1.8,10.8,77
BER,19120923,-,-,77,955.3,0,66,4.7,0.2,9.3,87
BER,19120924,-,-,70,951.4,0,162,6.7,0.9,11.8,78.7
BER,19120925,-,-,87,949.7,0,54,6.2,1.6,10.6,78.7
BER,19120926,-,-,57,950,0,102,5.1,0.9,9.5,72
BER,19120927,-,-,17,951.3,0,480,4.7,1,10.2,79.3
BER,19120928,-,-,93,950.5,0,0,6.5,0,10,86.3
BER,19120929,-,-,67,951.7,0,228,9.9,1.9,16.8,76.7
BER,19120930,-,-,53,947,0,342,10.9,4.9,17.6,78
BER,19121001,-,-,80,940.4,13.6,264,15,10.7,20.2,75
BER,19121002,-,-,100,938.6,44.3,0,11.8,10.5,15.3,96.3
BER,19121003,-,-,90,945.1,4.7,60,7.7,3.9,15,88
BER,19121004,-,-,90,958.8,0,0,3.2,2.1,5.5,79.7
BER,19121005,-,-,93,958.6,0,0,2.2,-0.3,4.1,79
BER,19121006,-,-,90,954.6,0,96,1.7,0.7,6.9,86
BER,19121007,-,-,97,952.1,0.2,0,3.8,-0.8,7,79
BER,19121008,-,-,53,953.3,0,192,5.7,3.3,10.7,89
BER,19121009,-,-,100,954.7,0,0,6.3,5.2,7.8,93
BER,19121010,-,-,100,956.2,0,0,6.3,5.4,8.1,93.3
BER,19121011,-,-,70,957.8,0,66,6.4,5.3,11.6,88.3
BER,19121012,-,-,90,960,0,174,6.4,4.1,12.7,93.7
BER,19121013,-,-,97,960.9,0.1,156,5.7,3.2,11,94.7
BER,19121014,-,-,67,961,0.1,282,6.1,2.3,13.5,91
BER,19121015,-,-,50,959.3,0,414,7.6,0.7,16.2,83
BER,19121016,-,-,40,955.4,0,384,8.6,1.4,16.7,84.7
BER,19121017,-,-,70,954.2,11.2,324,10.7,6.9,16.3,80
BER,19121018,-,-,40,957.6,0,414,5.3,3,10.4,81
BER,19121019,-,-,87,954.8,6.6,18,4.9,-0.3,8.7,85.7
BER,19121020,-,-,93,948,2.1,60,7.6,5.8,11.6,87
BER,19121021,-,-,97,938.3,14,180,8.9,4.1,12.6,77.7
BER,19121022,-,-,100,932.4,10.5,0,1.9,1.8,9.5,97
BER,19121023,-,-,63,934.3,2.5,138,4.2,1.3,8.2,82
BER,19121024,-,-,90,936.6,7.1,42,5.4,3.9,8.4,91
BER,19121025,-,-,80,941,3.8,258,5.8,3.7,9,76.7
BER,19121026,-,-,100,948.1,18,0,6.1,4.1,8,95
BER,19121027,-,-,10,952.3,0,528,8.7,4.5,16,84
BER,19121028,-,-,30,951.1,0,498,7.7,1.6,16.6,79
BER,19121029,-,-,87,948.8,0,54,9.9,2.4,16.1,76
BER,19121030,-,-,97,944.2,8,0,9.9,7.8,16.6,79.7
BER,19121031,-,-,80,945.2,16.4,306,7.9,6.9,11.7,77
BER,19121101,-,-,97,955,1.2,12,3.7,2.9,7.2,93
BER,19121102,-,-,77,957.4,0,234,1,-1.5,6.6,79.7
BER,19121103,-,-,47,956.6,0,300,0.5,-0.8,5,67.3
BER,19121104,-,-,10,958.7,0,474,-0.3,-3.6,5.6,81.7
BER,19121105,-,-,83,950.5,0,36,1.6,-3.6,5,73.3
BER,19121106,-,-,83,950.6,0,0,4,2.3,9.1,81.3
BER,19121107,-,-,17,958.5,0,486,-1.1,-3.2,2.8,77.7
BER,19121108,-,-,93,961.2,3.9,0,-0.3,-4.1,2.1,91.3
BER,19121109,-,-,73,957.9,0,336,5.7,0.5,11.5,93
BER,19121110,-,-,73,950.2,0.7,18,6.9,4.3,11.4,88.3
BER,19121111,-,-,100,931.7,17.1,0,3.4,0.8,9,89.7
BER,19121112,-,-,100,927.2,4,0,1,-0.1,1.7,85.3
BER,19121113,-,-,70,935.2,0.5,0,-0.9,-3,2.7,86
BER,19121114,-,-,40,948,0,360,-0.9,-3.7,4.5,77
BER,19121115,-,-,47,947.8,0,78,-2.5,-5.3,0.4,89.7
BER,19121116,-,-,80,949.8,0,0,-0.7,-3.4,1.3,86
BER,19121117,-,-,100,953.5,0,0,0.7,0,1.7,70.7
BER,19121118,-,-,100,950,0.4,0,0.1,-0.6,2.4,82
BER,19121119,-,-,97,953.1,0.2,150,1,-0.9,4,88.7
BER,19121120,-,-,93,955.7,9.5,48,3.5,0.7,4.9,73
BER,19121121,-,-,97,951.9,4.3,24,1.4,0.6,4.8,96.7
BER,19121122,-,-,23,958.6,0,384,1,-0.6,3.8,85.3
BER,19121123,-,-,50,958.6,0,234,-1.9,-2.8,1.3,80.7
BER,19121124,-,-,70,957.1,0,234,-0.6,-4.8,1.6,78
BER,19121125,-,-,40,956.2,0,354,0.4,-1.7,6.3,76.7
BER,19121126,-,-,43,950.1,0,312,-0.5,-3.6,3.6,80.3
BER,19121127,-,-,67,939.2,6.9,222,3.1,-2.6,8.4,75.7
BER,19121128,-,-,70,943.5,2.7,0,-0.3,-1.9,3.9,93.7
BER,19121129,-,-,73,939,0.5,0,-2.6,-5.9,-0.6,90.7
BER,19121130,-,-,87,932.8,1.6,0,-0.9,-3.8,3.4,89.3
BER,19121201,-,-,100,945.7,0.1,12,0.9,-0.6,3.7,89.7
BER,19121202,-,-,73,951.8,4.8,0,0,-3.9,2.6,94.7
BER,19121203,-,-,77,960.3,1.2,12,1.2,0.6,3,91.3
BER,19121204,-,-,30,960.6,0,222,-2.6,-4.2,1.2,90
BER,19121205,-,-,100,955.7,0,84,-4.3,-5.5,-2.2,92
BER,19121206,-,-,97,955.2,0,0,-5,-6.4,-3.5,97
BER,19121207,-,-,93,958.2,0,60,-5.4,-7.1,-2.9,96.7
BER,19121208,-,-,90,959.8,0,180,-5.8,-8.1,-3,96.3
BER,19121209,-,-,97,959.5,0,12,-5.8,-8.2,-2.5,97
BER,19121210,-,-,93,957.2,0,42,-5.9,-8.2,-2.5,95.3
BER,19121211,-,-,43,954.9,0,300,-3.9,-8.3,0,97
BER,19121212,-,-,70,951.9,0.7,60,0.1,-4.9,3.5,96.3
BER,19121213,-,-,27,960.6,0,354,-0.1,-1.6,5.2,88.3
BER,19121214,-,-,97,963.7,1.4,0,1.1,-3.4,5.1,78
BER,19121215,-,-,47,963.2,0,390,5.2,1.8,11.1,80.7
BER,19121216,-,-,77,952.8,4.1,144,4.9,-0.2,8.1,85.3
BER,19121217,-,-,63,950.2,4.6,84,1.3,-1.5,7.2,82
BER,19121218,-,-,53,945.7,0.8,144,1.7,-5.3,7.8,83
BER,19121219,-,-,37,953.2,0,294,1.5,-0.2,6.1,90
BER,19121220,-,-,17,955.5,0,300,-0.9,-2.5,5.4,91
BER,19121221,-,-,100,955.9,0,0,-3,-4.5,-0.7,97.7
BER,19121222,-,-,90,952.9,0,0,-1.3,-3.3,1.3,96.7
BER,19121223,-,-,53,952.4,0,306,0.2,-3,4.2,92.7
BER,19121224,-,-,77,959.5,1.2,48,0.7,-3.1,3.3,96.7
BER,19121225,-,-,80,958.3,0,102,4,0.8,8,81.7
BER,19121226,-,-,83,948.8,5.3,78,5.7,3.1,11.3,85.7
BER,19121227,-,-,100,950.4,13.7,0,6.1,1.1,9.1,93.3
BER,19121228,-,-,87,951.9,0,288,6.9,4.1,11.2,92.7
BER,19121229,-,-,100,953.5,0.2,0,1.5,0.4,5.3,97
BER,19121230,-,-,37,962.9,0,318,1.6,-0.8,7.4,83.7
BER,19121231,-,-,47,961.2,0,342,-2,-3.5,3.5,96.3
BER,19130101,-,-,20,955.2,0,294,-1.9,-5.6,3.4,86.3
BER,19130102,-,-,73,951,0,84,1.2,-2.2,5.5,85
BER,19130103,-,-,77,951.5,0,228,-1.7,-3.1,1.7,98.3
BER,19130104,-,-,100,955.6,0,0,-3,-5,-1,97
BER,19130105,-,-,93,958.5,0,0,-3.1,-4.9,-0.8,96.7
BER,19130106,-,-,77,959.5,0,162,-0.8,-5.9,2.4,96
BER,19130107,-,-,70,957,0.5,294,1.5,0.1,6,90
BER,19130108,-,-,100,953.8,0,0,-1.2,-1.5,0.1,98
BER,19130109,-,-,100,953.5,0,0,-2.9,-3.4,-1.5,96
BER,19130110,-,-,100,949.3,0.4,0,-3.7,-5,-1,94.3
BER,19130111,-,-,97,944.7,6.2,30,0.4,-3.2,5.8,93
BER,19130112,-,-,77,944.6,3.3,108,2.9,0.1,5.4,79.7
BER,19130113,-,-,73,946.2,0.3,204,0.7,-1.3,5.6,86.3
BER,19130114,-,-,87,944.3,0,0,-1.5,-3,0.5,91.7
BER,19130115,-,-,93,943.3,0.1,0,0.1,-3.4,2.4,88.3
BER,19130116,-,-,87,944.1,3.2,96,1.5,-0.5,6.5,87.7
BER,19130117,-,-,90,942.7,3.7,240,4.5,1.3,7.8,80.3
BER,19130118,-,-,97,946,4.4,114,3.6,2,5.9,84
BER,19130119,-,-,90,949.4,0.1,156,2,0.5,5.6,84.3
BER,19130120,-,-,93,941.2,4,24,0.9,-0.9,3.4,93
BER,19130121,-,-,97,936.4,7.8,120,3.8,-0.5,6.5,74.3
